subject	f0	VOT	Response_100	pred
13735155	1	1	0.333333333333333	0.93180690122468
13735155	1	1	0.333333333333333	0.93180690122468
13735155	1	1	0.333333333333333	0.93180690122468
13735155	2	1	0	1.04532828541592
13735155	2	1	0	1.04532828541592
13735155	2	1	0	1.04532828541592
13735155	3	1	7.66666666666667	1.18919200314281
13735155	3	1	7.66666666666667	1.18919200314281
13735155	3	1	7.66666666666667	1.18919200314281
13735155	4	1	0.666666666666667	1.3713800409494
13735155	4	1	0.666666666666667	1.3713800409494
13735155	4	1	0.666666666666667	1.3713800409494
13735155	5	1	0	1.60189663608532
13735155	5	1	0	1.60189663608532
13735155	5	1	0	1.60189663608532
13735155	6	1	2.66666666666667	1.89323380298747
13735155	6	1	2.66666666666667	1.89323380298747
13735155	6	1	2.66666666666667	1.89323380298747
13735155	7	1	0.666666666666667	2.26091558683303
13735155	7	1	0.666666666666667	2.26091558683303
13735155	7	1	0.666666666666667	2.26091558683303
13735155	8	1	0	2.72411627585098
13735155	8	1	0	2.72411627585098
13735155	8	1	0	2.72411627585098
13735155	9	1	0.666666666666667	3.30633337922127
13735155	9	1	0.666666666666667	3.30633337922127
13735155	9	1	0.666666666666667	3.30633337922127
13735155	1	2	0	2.79281757711182
13735155	1	2	0	2.79281757711182
13735155	1	2	0	2.79281757711182
13735155	2	2	0	3.39256228821845
13735155	2	2	0	3.39256228821845
13735155	2	2	0	3.39256228821845
13735155	3	2	0	4.14395415180302
13735155	3	2	0	4.14395415180302
13735155	3	2	0	4.14395415180302
13735155	4	2	0	5.08189574406771
13735155	4	2	0	5.08189574406771
13735155	4	2	0	5.08189574406771
13735155	5	2	33	6.2473636214784
13735155	5	2	33	6.2473636214784
13735155	5	2	33	6.2473636214784
13735155	6	2	0	7.68735509250324
13735155	6	2	0	7.68735509250324
13735155	6	2	0	7.68735509250324
13735155	7	2	0	9.45410898841454
13735155	7	2	0	9.45410898841454
13735155	7	2	0	9.45410898841454
13735155	8	2	0	11.6032309212388
13735155	8	2	0	11.6032309212388
13735155	8	2	0	11.6032309212388
13735155	9	2	33	14.1903213540118
13735155	9	2	33	14.1903213540118
13735155	9	2	33	14.1903213540118
13735155	1	3	0.333333333333333	11.9149819643934
13735155	1	3	0.333333333333333	11.9149819643934
13735155	1	3	0.333333333333333	11.9149819643934
13735155	2	3	24.3333333333333	14.5631564228666
13735155	2	3	24.3333333333333	14.5631564228666
13735155	2	3	24.3333333333333	14.5631564228666
13735155	3	3	66.6666666666667	17.7055392292016
13735155	3	3	66.6666666666667	17.7055392292016
13735155	3	3	66.6666666666667	17.7055392292016
13735155	4	3	0.333333333333333	21.3780015229513
13735155	4	3	0.333333333333333	21.3780015229513
13735155	4	3	0.333333333333333	21.3780015229513
13735155	5	3	10.3333333333333	25.5943401625366
13735155	5	3	10.3333333333333	25.5943401625366
13735155	5	3	10.3333333333333	25.5943401625366
13735155	6	3	33.3333333333333	30.3374345538511
13735155	6	3	33.3333333333333	30.3374345538511
13735155	6	3	33.3333333333333	30.3374345538511
13735155	7	3	6.33333333333333	35.5522973403575
13735155	7	3	6.33333333333333	35.5522973403575
13735155	7	3	6.33333333333333	35.5522973403575
13735155	8	3	66.3333333333333	41.1434582356991
13735155	8	3	66.3333333333333	41.1434582356991
13735155	8	3	66.3333333333333	41.1434582356991
13735155	9	3	33	46.9787353503857
13735155	9	3	33	46.9787353503857
13735155	9	3	33	46.9787353503857
13735155	1	4	33.3333333333333	41.8946273621532
13735155	1	4	33.3333333333333	41.8946273621532
13735155	1	4	33.3333333333333	41.8946273621532
13735155	2	4	66.3333333333333	47.7504937863863
13735155	2	4	66.3333333333333	47.7504937863863
13735155	2	4	66.3333333333333	47.7504937863863
13735155	3	4	36	53.6706566638685
13735155	3	4	36	53.6706566638685
13735155	3	4	36	53.6706566638685
13735155	4	4	39.3333333333333	59.4876399813265
13735155	4	4	39.3333333333333	59.4876399813265
13735155	4	4	39.3333333333333	59.4876399813265
13735155	5	4	66.6666666666667	65.0453565233342
13735155	5	4	66.6666666666667	65.0453565233342
13735155	5	4	66.6666666666667	65.0453565233342
13735155	6	4	100	70.2150454665162
13735155	6	4	100	70.2150454665162
13735155	6	4	100	70.2150454665162
13735155	7	4	95	74.9053804479986
13735155	7	4	95	74.9053804479986
13735155	7	4	95	74.9053804479986
13735155	8	4	72	79.065516416956
13735155	8	4	72	79.065516416956
13735155	8	4	72	79.065516416956
13735155	9	4	96.3333333333333	82.6819138138881
13735155	9	4	96.3333333333333	82.6819138138881
13735155	9	4	96.3333333333333	82.6819138138881
13735155	1	5	100	79.5684365535287
13735155	1	5	100	79.5684365535287
13735155	1	5	100	79.5684365535287
13735155	2	5	100	83.1145197926353
13735155	2	5	100	83.1145197926353
13735155	2	5	100	83.1145197926353
13735155	3	5	69	86.1372824898728
13735155	3	5	69	86.1372824898728
13735155	3	5	69	86.1372824898728
13735155	4	5	60	88.6764706668935
13735155	4	5	60	88.6764706668935
13735155	4	5	60	88.6764706668935
13735155	5	5	33.3333333333333	90.7833192498536
13735155	5	5	33.3333333333333	90.7833192498536
13735155	5	5	33.3333333333333	90.7833192498536
13735155	6	5	100	92.513637762418
13735155	6	5	100	92.513637762418
13735155	6	5	100	92.513637762418
13735155	7	5	100	93.9228106171365
13735155	7	5	100	93.9228106171365
13735155	7	5	100	93.9228106171365
13735155	8	5	100	95.0625982029899
13735155	8	5	100	95.0625982029899
13735155	8	5	100	95.0625982029899
13735155	9	5	100	95.9793944710948
13735155	9	5	100	95.9793944710948
13735155	9	5	100	95.9793944710948
13735155	1	6	100	95.194024853071
13735155	1	6	100	95.194024853071
13735155	1	6	100	95.194024853071
13735155	2	6	99.6666666666667	96.0848166741317
13735155	2	6	99.6666666666667	96.0848166741317
13735155	2	6	99.6666666666667	96.0848166741317
13735155	3	6	99	96.7977711989689
13735155	3	6	99	96.7977711989689
13735155	3	6	99	96.7977711989689
13735155	4	6	94.6666666666667	97.3664118685588
13735155	4	6	94.6666666666667	97.3664118685588
13735155	4	6	94.6666666666667	97.3664118685588
13735155	5	6	100	97.8186941907615
13735155	5	6	100	97.8186941907615
13735155	5	6	100	97.8186941907615
13735155	6	6	100	98.1776352125214
13735155	6	6	100	98.1776352125214
13735155	6	6	100	98.1776352125214
13735155	7	6	100	98.4620000825801
13735155	7	6	100	98.4620000825801
13735155	7	6	100	98.4620000825801
13735155	8	6	100	98.6869708470984
13735155	8	6	100	98.6869708470984
13735155	8	6	100	98.6869708470984
13735155	9	6	100	98.8647575734208
13735155	9	6	100	98.8647575734208
13735155	9	6	100	98.8647575734208
13735155	1	7	100	98.7126289849669
13735155	1	7	100	98.7126289849669
13735155	1	7	100	98.7126289849669
13735155	2	7	100	98.8850233755257
13735155	2	7	100	98.8850233755257
13735155	2	7	100	98.8850233755257
13735155	3	7	96.6666666666667	99.0211291333181
13735155	3	7	96.6666666666667	99.0211291333181
13735155	3	7	96.6666666666667	99.0211291333181
13735155	4	7	100	99.1285135559667
13735155	4	7	100	99.1285135559667
13735155	4	7	100	99.1285135559667
13735155	5	7	99.6666666666667	99.213193073869
13735155	5	7	99.6666666666667	99.213193073869
13735155	5	7	99.6666666666667	99.213193073869
13735155	6	7	100	99.2799407119562
13735155	6	7	100	99.2799407119562
13735155	6	7	100	99.2799407119562
13735155	7	7	99.6666666666667	99.3325366108936
13735155	7	7	99.6666666666667	99.3325366108936
13735155	7	7	99.6666666666667	99.3325366108936
13735155	8	7	100	99.3739705594504
13735155	8	7	100	99.3739705594504
13735155	8	7	100	99.3739705594504
13735155	9	7	100	99.4066047535276
13735155	9	7	100	99.4066047535276
13735155	9	7	100	99.4066047535276
13735187	1	1	0	3.12594343878815
13735187	1	1	0	3.12594343878815
13735187	1	1	0	3.12594343878815
13735187	2	1	1	3.14411196336187
13735187	2	1	1	3.14411196336187
13735187	2	1	1	3.14411196336187
13735187	3	1	0	3.1771180019022
13735187	3	1	0	3.1771180019022
13735187	3	1	0	3.1771180019022
13735187	4	1	2.66666666666667	3.23705194214524
13735187	4	1	2.66666666666667	3.23705194214524
13735187	4	1	2.66666666666667	3.23705194214524
13735187	5	1	6	3.3457944835765
13735187	5	1	6	3.3457944835765
13735187	5	1	6	3.3457944835765
13735187	6	1	34.3333333333333	3.5428035732166
13735187	6	1	34.3333333333333	3.5428035732166
13735187	6	1	34.3333333333333	3.5428035732166
13735187	7	1	1	3.89877447700614
13735187	7	1	1	3.89877447700614
13735187	7	1	1	3.89877447700614
13735187	8	1	2.33333333333333	4.53888008667356
13735187	8	1	2.33333333333333	4.53888008667356
13735187	8	1	2.33333333333333	4.53888008667356
13735187	9	1	0.666666666666667	5.6800117166446
13735187	9	1	0.666666666666667	5.6800117166446
13735187	9	1	0.666666666666667	5.6800117166446
13735187	1	2	1	3.32327977526543
13735187	1	2	1	3.32327977526543
13735187	1	2	1	3.32327977526543
13735187	2	2	0	3.50204433445039
13735187	2	2	0	3.50204433445039
13735187	2	2	0	3.50204433445039
13735187	3	2	0	3.82522790787096
13735187	3	2	0	3.82522790787096
13735187	3	2	0	3.82522790787096
13735187	4	2	1	4.40695355893658
13735187	4	2	1	4.40695355893658
13735187	4	2	1	4.40695355893658
13735187	5	2	3	5.44585674111298
13735187	5	2	3	5.44585674111298
13735187	5	2	3	5.44585674111298
13735187	6	2	5	7.27546034509048
13735187	6	2	5	7.27546034509048
13735187	6	2	5	7.27546034509048
13735187	7	2	0.666666666666667	10.4195629808729
13735187	7	2	0.666666666666667	10.4195629808729
13735187	7	2	0.666666666666667	10.4195629808729
13735187	8	2	3	15.6016658000942
13735187	8	2	3	15.6016658000942
13735187	8	2	3	15.6016658000942
13735187	9	2	20	23.582065997464
13735187	9	2	20	23.582065997464
13735187	9	2	20	23.582065997464
13735187	1	3	34	5.2324853070996
13735187	1	3	34	5.2324853070996
13735187	1	3	34	5.2324853070996
13735187	2	3	0	6.90235742567969
13735187	2	3	0	6.90235742567969
13735187	2	3	0	6.90235742567969
13735187	3	3	1.33333333333333	9.78630564612074
13735187	3	3	1.33333333333333	9.78630564612074
13735187	3	3	1.33333333333333	9.78630564612074
13735187	4	3	0	14.5795888599848
13735187	4	3	0	14.5795888599848
13735187	4	3	0	14.5795888599848
13735187	5	3	27.3333333333333	22.0601229823821
13735187	5	3	27.3333333333333	22.0601229823821
13735187	5	3	27.3333333333333	22.0601229823821
13735187	6	3	66.6666666666667	32.6593994423523
13735187	6	3	66.6666666666667	32.6593994423523
13735187	6	3	66.6666666666667	32.6593994423523
13735187	7	3	66.6666666666667	45.7905377237186
13735187	7	3	66.6666666666667	45.7905377237186
13735187	7	3	66.6666666666667	45.7905377237186
13735187	8	3	93.3333333333333	59.5996993737658
13735187	8	3	93.3333333333333	59.5996993737658
13735187	8	3	93.3333333333333	59.5996993737658
13735187	9	3	2.66666666666667	71.8316309174175
13735187	9	3	2.66666666666667	71.8316309174175
13735187	9	3	2.66666666666667	71.8316309174175
13735187	1	4	29	20.624144067645
13735187	1	4	29	20.624144067645
13735187	1	4	29	20.624144067645
13735187	2	4	33.3333333333333	30.718018516888
13735187	2	4	33.3333333333333	30.718018516888
13735187	2	4	33.3333333333333	30.718018516888
13735187	3	4	0	43.5321190937582
13735187	3	4	0	43.5321190937582
13735187	3	4	0	43.5321190937582
13735187	4	4	64	57.3915301869069
13735187	4	4	64	57.3915301869069
13735187	4	4	64	57.3915301869069
13735187	5	4	68.6666666666667	70.0102429838746
13735187	5	4	68.6666666666667	70.0102429838746
13735187	5	4	68.6666666666667	70.0102429838746
13735187	6	4	99.6666666666667	79.8207871778459
13735187	6	4	99.6666666666667	79.8207871778459
13735187	6	4	99.6666666666667	79.8207871778459
13735187	7	4	100	86.5526252786897
13735187	7	4	100	86.5526252786897
13735187	7	4	100	86.5526252786897
13735187	8	4	97.3333333333333	90.7855409511463
13735187	8	4	97.3333333333333	90.7855409511463
13735187	8	4	97.3333333333333	90.7855409511463
13735187	9	4	97.6666666666667	93.3026900353927
13735187	9	4	97.6666666666667	93.3026900353927
13735187	9	4	97.6666666666667	93.3026900353927
13735187	1	5	63	68.1103596114623
13735187	1	5	63	68.1103596114623
13735187	1	5	63	68.1103596114623
13735187	2	5	94	78.4319890494736
13735187	2	5	94	78.4319890494736
13735187	2	5	94	78.4319890494736
13735187	3	5	62	85.6419712085671
13735187	3	5	62	85.6419712085671
13735187	3	5	62	85.6419712085671
13735187	4	5	98	90.2298619866832
13735187	4	5	98	90.2298619866832
13735187	4	5	98	90.2298619866832
13735187	5	5	91.3333333333333	92.9782812089773
13735187	5	5	91.3333333333333	92.9782812089773
13735187	5	5	91.3333333333333	92.9782812089773
13735187	6	5	97.3333333333333	94.5655957167197
13735187	6	5	97.3333333333333	94.5655957167197
13735187	6	5	97.3333333333333	94.5655957167197
13735187	7	5	98.6666666666667	95.4630145898013
13735187	7	5	98.6666666666667	95.4630145898013
13735187	7	5	98.6666666666667	95.4630145898013
13735187	8	5	66.6666666666667	95.9642881760183
13735187	8	5	66.6666666666667	95.9642881760183
13735187	8	5	66.6666666666667	95.9642881760183
13735187	9	5	90.6666666666667	96.2423956505593
13735187	9	5	90.6666666666667	96.2423956505593
13735187	9	5	90.6666666666667	96.2423956505593
13735187	1	6	99.6666666666667	92.6232155904857
13735187	1	6	99.6666666666667	92.6232155904857
13735187	1	6	99.6666666666667	92.6232155904857
13735187	2	6	100	94.3629397220412
13735187	2	6	100	94.3629397220412
13735187	2	6	100	94.3629397220412
13735187	3	6	91	95.3492107954369
13735187	3	6	91	95.3492107954369
13735187	3	6	91	95.3492107954369
13735187	4	6	100	95.900961632773
13735187	4	6	100	95.900961632773
13735187	4	6	100	95.900961632773
13735187	5	6	98.6666666666667	96.2073362588955
13735187	5	6	98.6666666666667	96.2073362588955
13735187	5	6	98.6666666666667	96.2073362588955
13735187	6	6	100	96.3767553027956
13735187	6	6	100	96.3767553027956
13735187	6	6	100	96.3767553027956
13735187	7	6	98.6666666666667	96.4702259334071
13735187	7	6	98.6666666666667	96.4702259334071
13735187	7	6	98.6666666666667	96.4702259334071
13735187	8	6	99.3333333333333	96.5217295898362
13735187	8	6	99.3333333333333	96.5217295898362
13735187	8	6	99.3333333333333	96.5217295898362
13735187	9	6	95.3333333333333	96.5500890380454
13735187	9	6	95.3333333333333	96.5500890380454
13735187	9	6	95.3333333333333	96.5500890380454
13735187	1	7	95	96.1687030723276
13735187	1	7	95	96.1687030723276
13735187	1	7	95	96.1687030723276
13735187	2	7	98	96.3554195026901
13735187	2	7	98	96.3554195026901
13735187	2	7	98	96.3554195026901
13735187	3	7	100	96.4584630998278
13735187	3	7	100	96.4584630998278
13735187	3	7	100	96.4584630998278
13735187	4	7	95.3333333333333	96.5152506500165
13735187	4	7	95.3333333333333	96.5152506500165
13735187	4	7	95.3333333333333	96.5152506500165
13735187	5	7	97.6666666666667	96.5465223138927
13735187	5	7	97.6666666666667	96.5465223138927
13735187	5	7	97.6666666666667	96.5465223138927
13735187	6	7	99	96.5637356377551
13735187	6	7	99	96.5637356377551
13735187	6	7	99	96.5637356377551
13735187	7	7	100	96.5732084109888
13735187	7	7	100	96.5732084109888
13735187	7	7	100	96.5732084109888
13735187	8	7	97.6666666666667	96.5784207633257
13735187	8	7	97.6666666666667	96.5784207633257
13735187	8	7	97.6666666666667	96.5784207633257
13735187	9	7	88.3333333333333	96.5812886348821
13735187	9	7	88.3333333333333	96.5812886348821
13735187	9	7	88.3333333333333	96.5812886348821
13735188	1	1	0	0.0183760637035238
13735188	1	1	0	0.0183760637035238
13735188	1	1	0	0.0183760637035238
13735188	2	1	0	0.0303504058701114
13735188	2	1	0	0.0303504058701114
13735188	2	1	0	0.0303504058701114
13735188	3	1	0	0.0509814339564085
13735188	3	1	0	0.0509814339564085
13735188	3	1	0	0.0509814339564085
13735188	4	1	0	0.0865189963362617
13735188	4	1	0	0.0865189963362617
13735188	4	1	0	0.0865189963362617
13735188	5	1	0	0.14770864450005
13735188	5	1	0	0.14770864450005
13735188	5	1	0	0.14770864450005
13735188	6	1	0	0.252993163040071
13735188	6	1	0	0.252993163040071
13735188	6	1	0	0.252993163040071
13735188	7	1	0	0.433930646773062
